	SubjectID1	SubjectID2	Group1	Group2	Distance
440	H2	A6	Medium	Medium	0.41327215906903636
441	H2	A7	Medium	Medium	0.42110992880197545
442	H2	A8	Medium	Medium	0.39133236909744396
443	H2	A9	Medium	Medium	0.3890882890446345
444	H2	B3	Medium	Medium	0.4946483961393626
445	H2	C2	Medium	Medium	0.5049884670289375
446	H2	C3	Medium	Medium	0.27094279666510346
447	H2	C5	Medium	Medium	0.535259060575804
448	H2	D1	Medium	Medium	0.4437067373979338
449	H2	D2	Medium	Medium	0.35651520137503084
450	H2	D3	Medium	Medium	0.4806993894600648
451	H2	D4	Medium	Medium	0.4668185980743807
452	H2	D5	Medium	Medium	0.30742549044092043
453	H2	E2	Medium	Medium	0.49623520622110423
454	H2	E3	Medium	Medium	0.738848864153437
455	H2	E4	Medium	Medium	0.39763891118898725
456	H2	E6	Medium	Medium	0.4572419025438821
457	H2	F1	Medium	Medium	0.4556161920557192
458	H2	G1	Medium	Medium	0.4393317929956684
459	H2	G2	Medium	Medium	0.49165922873828116
460	H2	G4	Medium	Medium	0.3765987717470131
461	H2	G5	Medium	Medium	0.4468453391127002
462	H2	G6	Medium	Medium	0.4388279299551045
463	H2	G7	Medium	Medium	0.37732418244058974
464	H2	G8	Medium	Medium	0.32707205613240536
465	A1	C4	Medium	Large	0.5276882435287166
466	A1	E1	Medium	Large	0.5183887229953533
467	A1	E7	Medium	Large	0.28480870955745546
468	A10	C4	Medium	Large	0.4351947520302634
469	A10	E1	Medium	Large	0.39209683326255096
470	A10	E7	Medium	Large	0.49712498037458747
471	A2	C4	Medium	Large	0.44640012295347525
472	A2	E1	Medium	Large	0.48887079205148476
473	A2	E7	Medium	Large	0.5341150535918161
474	A4	C4	Medium	Large	0.5717053523950508
475	A4	E1	Medium	Large	0.5018507958240519
476	A4	E7	Medium	Large	0.5354940737874161
477	A5	C4	Medium	Large	0.5317496877301426
478	A5	E1	Medium	Large	0.4305339790180747
479	A5	E7	Medium	Large	0.3329350735091477
480	A6	C4	Medium	Large	0.5132169327981173
481	A6	E1	Medium	Large	0.3878508587653337
482	A6	E7	Medium	Large	0.40501190662311615
483	A7	C4	Medium	Large	0.5477298886616415
484	A7	E1	Medium	Large	0.4464055196189325
485	A7	E7	Medium	Large	0.4611238172670592
486	A8	C4	Medium	Large	0.49368021905014964
487	A8	E1	Medium	Large	0.39796982464111097
488	A8	E7	Medium	Large	0.41229338873619653
489	A9	C4	Medium	Large	0.5490378594708354
490	A9	E1	Medium	Large	0.37084270844543754
491	A9	E7	Medium	Large	0.5270244149961885
492	B3	C4	Medium	Large	0.47834784570391004
493	B3	E1	Medium	Large	0.4031397050896811
494	B3	E7	Medium	Large	0.4897577464937486
495	C2	C4	Medium	Large	0.6513058515647326
496	C2	E1	Medium	Large	0.5033977480252768
497	C2	E7	Medium	Large	0.5288602813079469
498	C3	C4	Medium	Large	0.5015129631408126
499	C3	E1	Medium	Large	0.3702946313533034
500	C3	E7	Medium	Large	0.44921598147966463
501	C5	C4	Medium	Large	0.5632568935630853
502	C5	E1	Medium	Large	0.5109230275927186
503	C5	E7	Medium	Large	0.6050360931443175
504	D1	C4	Medium	Large	0.5498547895487855
505	D1	E1	Medium	Large	0.4468471205748827
506	D1	E7	Medium	Large	0.5878973380105188
507	D2	C4	Medium	Large	0.44817966009479976
508	D2	E1	Medium	Large	0.3727727278589048
509	D2	E7	Medium	Large	0.46615683844965294
510	D3	C4	Medium	Large	0.4758625042777283
511	D3	E1	Medium	Large	0.5342862773027192
512	D3	E7	Medium	Large	0.45384256723981475
513	D4	C4	Medium	Large	0.45164724868736067
514	D4	E1	Medium	Large	0.4487740651388946
515	D4	E7	Medium	Large	0.40541387547603386
516	D5	C4	Medium	Large	0.4503957538725183
517	D5	E1	Medium	Large	0.3637374407580196
518	D5	E7	Medium	Large	0.4417866341608877
519	E2	C4	Medium	Large	0.4986404257842133
520	E2	E1	Medium	Large	0.45823032457598634
521	E2	E7	Medium	Large	0.3824662942752396
522	E3	C4	Medium	Large	0.7223034854950063
523	E3	E1	Medium	Large	0.7198376387851052
524	E3	E7	Medium	Large	0.6011415755545778
525	E4	C4	Medium	Large	0.3803779229327594
526	E4	E1	Medium	Large	0.3740298735269207
527	E4	E7	Medium	Large	0.41382761885084407
528	E6	C4	Medium	Large	0.49467928405941647
529	E6	E1	Medium	Large	0.49148024522785894
530	E6	E7	Medium	Large	0.2624210661363147
531	F1	C4	Medium	Large	0.582137224957493
532	F1	E1	Medium	Large	0.41568911201782766
533	F1	E7	Medium	Large	0.556953044260532
534	G1	C4	Medium	Large	0.37736277144827973
535	G1	E1	Medium	Large	0.3955967354452657
536	G1	E7	Medium	Large	0.50413068150711
537	G2	C4	Medium	Large	0.49513469317791114
538	G2	E1	Medium	Large	0.41469138654225257
539	G2	E7	Medium	Large	0.5454305601410993
540	G4	C4	Medium	Large	0.4925153979534823
541	G4	E1	Medium	Large	0.3746539499250421
542	G4	E7	Medium	Large	0.39532937044958316
543	G5	C4	Medium	Large	0.5739675409264783
544	G5	E1	Medium	Large	0.359817356631554
545	G5	E7	Medium	Large	0.48509660157173334
546	G6	C4	Medium	Large	0.5242289778441185
547	G6	E1	Medium	Large	0.30125082419663923
548	G6	E7	Medium	Large	0.5486319874737204
549	G7	C4	Medium	Large	0.5468796574993644
550	G7	E1	Medium	Large	0.3818660924765459
551	G7	E7	Medium	Large	0.4341809532381944
552	G8	C4	Medium	Large	0.5333348537420933
553	G8	E1	Medium	Large	0.44568072977089324
554	G8	E7	Medium	Large	0.4375610572855474
555	H2	C4	Medium	Large	0.5104188251039026
556	H2	E1	Medium	Large	0.45270761252902575
557	H2	E7	Medium	Large	0.4173956378964559
558	A1	A3	Medium	Small	0.38107792316204897
559	A1	B1	Medium	Small	0.37884349036310144
560	A1	B2	Medium	Small	0.44769129384975553
561	A1	C1	Medium	Small	0.36744044805739967
562	A1	F2	Medium	Small	0.34574928952920897
563	A1	G3	Medium	Small	0.37772454681408985
564	A1	G9	Medium	Small	0.3808946116899648
565	A1	H1	Medium	Small	0.30079863336716883
566	A1	H3	Medium	Small	0.29983529057251906
567	A10	A3	Medium	Small	0.479529277061577
568	A10	B1	Medium	Small	0.4375510705125045
569	A10	B2	Medium	Small	0.5765093302369944
570	A10	C1	Medium	Small	0.3582005334012015
571	A10	F2	Medium	Small	0.4836816100706194
572	A10	G3	Medium	Small	0.6076035541163387
573	A10	G9	Medium	Small	0.4017146310742018
574	A10	H1	Medium	Small	0.42672446342866077
575	A10	H3	Medium	Small	0.44522155511403394
576	A2	A3	Medium	Small	0.5898104741149222
577	A2	B1	Medium	Small	0.5829145229184081
578	A2	B2	Medium	Small	0.6400165893397421
579	A2	C1	Medium	Small	0.580167842532508
580	A2	F2	Medium	Small	0.5665660211866069
581	A2	G3	Medium	Small	0.6350300417359069
582	A2	G9	Medium	Small	0.5690450500798636
583	A2	H1	Medium	Small	0.4483631263851562
584	A2	H3	Medium	Small	0.5452905171468992
585	A4	A3	Medium	Small	0.5253161385200276
586	A4	B1	Medium	Small	0.48893726044022223
587	A4	B2	Medium	Small	0.5819663770192398
588	A4	C1	Medium	Small	0.39731936465073725
589	A4	F2	Medium	Small	0.5295876846042271
590	A4	G3	Medium	Small	0.6707987229242065
591	A4	G9	Medium	Small	0.48812811035767734
592	A4	H1	Medium	Small	0.5996499028089419
593	A4	H3	Medium	Small	0.5222406593837882
594	A5	A3	Medium	Small	0.3012931397863587
595	A5	B1	Medium	Small	0.2793159473441132
596	A5	B2	Medium	Small	0.39542519008038945
597	A5	C1	Medium	Small	0.2981656761751888
598	A5	F2	Medium	Small	0.26209488349488663
599	A5	G3	Medium	Small	0.4829064792208793
600	A5	G9	Medium	Small	0.2822172418216289
601	A5	H1	Medium	Small	0.4093426250201454
602	A5	H3	Medium	Small	0.28970186499424755
603	A6	A3	Medium	Small	0.31789931616078676
604	A6	B1	Medium	Small	0.3751514305937762
605	A6	B2	Medium	Small	0.5056293610326298
606	A6	C1	Medium	Small	0.3690152464642027
607	A6	F2	Medium	Small	0.3307721284141993
608	A6	G3	Medium	Small	0.49956162360851636
609	A6	G9	Medium	Small	0.3252865244973539
610	A6	H1	Medium	Small	0.4006307961559082
611	A6	H3	Medium	Small	0.3343734971784541
612	A7	A3	Medium	Small	0.23079556360799994
613	A7	B1	Medium	Small	0.27134163977348524
614	A7	B2	Medium	Small	0.45497767499333436
615	A7	C1	Medium	Small	0.3484338839109355
616	A7	F2	Medium	Small	0.2526897003281121
617	A7	G3	Medium	Small	0.5393488777370021
618	A7	G9	Medium	Small	0.28347654001298195
619	A7	H1	Medium	Small	0.4848627453591167
620	A7	H3	Medium	Small	0.3678822765523126
621	A8	A3	Medium	Small	0.32247941909229644
622	A8	B1	Medium	Small	0.29127322972986014
623	A8	B2	Medium	Small	0.5689769444980596
624	A8	C1	Medium	Small	0.3681933488232462
625	A8	F2	Medium	Small	0.376987963169906
626	A8	G3	Medium	Small	0.5988549404354202
627	A8	G9	Medium	Small	0.30639809029244625
628	A8	H1	Medium	Small	0.4738264986531369
629	A8	H3	Medium	Small	0.3770864216922683
630	A9	A3	Medium	Small	0.3817605468530916
631	A9	B1	Medium	Small	0.39578976864326576
632	A9	B2	Medium	Small	0.5405320236184251
633	A9	C1	Medium	Small	0.36071621382093216
634	A9	F2	Medium	Small	0.3206033870256493
635	A9	G3	Medium	Small	0.526695559966993
636	A9	G9	Medium	Small	0.3712567979433339
637	A9	H1	Medium	Small	0.44107259382031483
638	A9	H3	Medium	Small	0.29824765679677345
639	B3	A3	Medium	Small	0.44185206375302155
640	B3	B1	Medium	Small	0.408843344754414
641	B3	B2	Medium	Small	0.5240267336969807
642	B3	C1	Medium	Small	0.46255959931571494
643	B3	F2	Medium	Small	0.3987571084277091
644	B3	G3	Medium	Small	0.5334005728763866
645	B3	G9	Medium	Small	0.3762422296403364
646	B3	H1	Medium	Small	0.46023488668329643
647	B3	H3	Medium	Small	0.3803725491894592
648	C2	A3	Medium	Small	0.30246142666241493
649	C2	B1	Medium	Small	0.2974917459364107
650	C2	B2	Medium	Small	0.5387240873474548
651	C2	C1	Medium	Small	0.4149316342239216
652	C2	F2	Medium	Small	0.2871685140597491
653	C2	G3	Medium	Small	0.39981320379497864
654	C2	G9	Medium	Small	0.31885625125544886
655	C2	H1	Medium	Small	0.5301629199357183
656	C2	H3	Medium	Small	0.3989070441034386
657	C3	A3	Medium	Small	0.36803901516498805
658	C3	B1	Medium	Small	0.30167114137637063
659	C3	B2	Medium	Small	0.5234771834815568
660	C3	C1	Medium	Small	0.34745977317663
661	C3	F2	Medium	Small	0.3428409368325401
662	C3	G3	Medium	Small	0.566817134072833
663	C3	G9	Medium	Small	0.33956365975768893
664	C3	H1	Medium	Small	0.4101602394311887
665	C3	H3	Medium	Small	0.3549565914182995
666	C5	A3	Medium	Small	0.4401286439755863
667	C5	B1	Medium	Small	0.4303984247533773
668	C5	B2	Medium	Small	0.5339886715143081
669	C5	C1	Medium	Small	0.5198562007837935
670	C5	F2	Medium	Small	0.3960627460355006
671	C5	G3	Medium	Small	0.5653738249341055
672	C5	G9	Medium	Small	0.42177343729796446
673	C5	H1	Medium	Small	0.4953882178147956
674	C5	H3	Medium	Small	0.43747184453929844
675	D1	A3	Medium	Small	0.5133536981393413
676	D1	B1	Medium	Small	0.4903408151645934
677	D1	B2	Medium	Small	0.6206623757601328
678	D1	C1	Medium	Small	0.4982592610707159
679	D1	F2	Medium	Small	0.48647593415486146
680	D1	G3	Medium	Small	0.5655689241404629
681	D1	G9	Medium	Small	0.4676247117581416
682	D1	H1	Medium	Small	0.499970865003795
683	D1	H3	Medium	Small	0.49413937178231077
684	D2	A3	Medium	Small	0.4784223945436515
685	D2	B1	Medium	Small	0.4470948973330022
686	D2	B2	Medium	Small	0.5528898854487342
687	D2	C1	Medium	Small	0.3843296447646827
688	D2	F2	Medium	Small	0.42816602164773815
689	D2	G3	Medium	Small	0.5234050862354838
690	D2	G9	Medium	Small	0.401706969955422
691	D2	H1	Medium	Small	0.32602282532139776
692	D2	H3	Medium	Small	0.37756492158430877
693	D3	A3	Medium	Small	0.4998319528637784
694	D3	B1	Medium	Small	0.4291528613460087
695	D3	B2	Medium	Small	0.5585554550355016
696	D3	C1	Medium	Small	0.5460173068680361
697	D3	F2	Medium	Small	0.46723411446702
698	D3	G3	Medium	Small	0.5923306924127452
699	D3	G9	Medium	Small	0.42978850424818255
700	D3	H1	Medium	Small	0.41556672740836764
701	D3	H3	Medium	Small	0.5176264023678961
702	D4	A3	Medium	Small	0.49651924158315713
703	D4	B1	Medium	Small	0.45086861650246196
704	D4	B2	Medium	Small	0.5165997422642962
705	D4	C1	Medium	Small	0.42471524447241754
706	D4	F2	Medium	Small	0.4367383580747368
707	D4	G3	Medium	Small	0.5029142065257047
708	D4	G9	Medium	Small	0.36130952080976786
709	D4	H1	Medium	Small	0.313887183194382
710	D4	H3	Medium	Small	0.4143498518935941
711	D5	A3	Medium	Small	0.36641204006136213
712	D5	B1	Medium	Small	0.33607756171434755
713	D5	B2	Medium	Small	0.49741602691794884
714	D5	C1	Medium	Small	0.3371020067877559
715	D5	F2	Medium	Small	0.2632115124384922
716	D5	G3	Medium	Small	0.5138466173395024
717	D5	G9	Medium	Small	0.2836402190024019
718	D5	H1	Medium	Small	0.3795104077876236
719	D5	H3	Medium	Small	0.36240697079653567
720	E2	A3	Medium	Small	0.4858241272791105
721	E2	B1	Medium	Small	0.4287523638432571
722	E2	B2	Medium	Small	0.4873516699835253
723	E2	C1	Medium	Small	0.4326256728340806
724	E2	F2	Medium	Small	0.4117570647191257
725	E2	G3	Medium	Small	0.3174521400134392
726	E2	G9	Medium	Small	0.36991974888353474
727	E2	H1	Medium	Small	0.3703237252920722
728	E2	H3	Medium	Small	0.3908123254233156
729	E3	A3	Medium	Small	0.6558754716419917
730	E3	B1	Medium	Small	0.6148962269786344
731	E3	B2	Medium	Small	0.5905122644883557
732	E3	C1	Medium	Small	0.6636568389130434
733	E3	F2	Medium	Small	0.6214823532789295
734	E3	G3	Medium	Small	0.4298795214940918
735	E3	G9	Medium	Small	0.6502238299916913
736	E3	H1	Medium	Small	0.6624509131063367
737	E3	H3	Medium	Small	0.6319521163454436
738	E4	A3	Medium	Small	0.4862713379541521
739	E4	B1	Medium	Small	0.5222060652560332
740	E4	B2	Medium	Small	0.5685906882610614
741	E4	C1	Medium	Small	0.42015460891761586
742	E4	F2	Medium	Small	0.4609084793083766
743	E4	G3	Medium	Small	0.5103104062242413
744	E4	G9	Medium	Small	0.4696140431283701
745	E4	H1	Medium	Small	0.15348937063269436
746	E4	H3	Medium	Small	0.43946944251577413
747	E6	A3	Medium	Small	0.345819151989196
748	E6	B1	Medium	Small	0.37460726637282954
749	E6	B2	Medium	Small	0.5313690139645904
750	E6	C1	Medium	Small	0.4616218953239914
751	E6	F2	Medium	Small	0.3780191617339662
752	E6	G3	Medium	Small	0.5170628263297445
753	E6	G9	Medium	Small	0.2518673438564527
754	E6	H1	Medium	Small	0.34112376360868407
755	E6	H3	Medium	Small	0.4379091971672225
756	F1	A3	Medium	Small	0.4269749923990138
757	F1	B1	Medium	Small	0.4004216210348476
758	F1	B2	Medium	Small	0.5725178180831569
759	F1	C1	Medium	Small	0.49553223478643166
760	F1	F2	Medium	Small	0.3634324414808995
761	F1	G3	Medium	Small	0.491028152149242
762	F1	G9	Medium	Small	0.37243910654648676
763	F1	H1	Medium	Small	0.4401150995331141
764	F1	H3	Medium	Small	0.3952867581139258
765	G1	A3	Medium	Small	0.4797337250391283
766	G1	B1	Medium	Small	0.4732697666579988
767	G1	B2	Medium	Small	0.5745276945646045
768	G1	C1	Medium	Small	0.4324008985973955
769	G1	F2	Medium	Small	0.4995193944707764
770	G1	G3	Medium	Small	0.5699871751024292
771	G1	G9	Medium	Small	0.4424394601079872
772	G1	H1	Medium	Small	0.47445753177099037
773	G1	H3	Medium	Small	0.44129005082992223
774	G2	A3	Medium	Small	0.4428348164060114
775	G2	B1	Medium	Small	0.4309769644636691
776	G2	B2	Medium	Small	0.5772789283292815
777	G2	C1	Medium	Small	0.40971744980266206
778	G2	F2	Medium	Small	0.38284968661053514
779	G2	G3	Medium	Small	0.44099530175064977
780	G2	G9	Medium	Small	0.40058272222934493
781	G2	H1	Medium	Small	0.4803333417457837
782	G2	H3	Medium	Small	0.4349279404636695
783	G4	A3	Medium	Small	0.3726215255287888
784	G4	B1	Medium	Small	0.34878816862480677
785	G4	B2	Medium	Small	0.47649276886766595
786	G4	C1	Medium	Small	0.36857975671958565
787	G4	F2	Medium	Small	0.35376923102817415
788	G4	G3	Medium	Small	0.47950574486149666
789	G4	G9	Medium	Small	0.28954334738881815
790	G4	H1	Medium	Small	0.3414140187603716
791	G4	H3	Medium	Small	0.31684638368972134
792	G5	A3	Medium	Small	0.3317801819335031
793	G5	B1	Medium	Small	0.3185200964714113
794	G5	B2	Medium	Small	0.5527034770054527
795	G5	C1	Medium	Small	0.35303968706348154
796	G5	F2	Medium	Small	0.33479679555689623
797	G5	G3	Medium	Small	0.540203709267031
798	G5	G9	Medium	Small	0.3225428014830939
799	G5	H1	Medium	Small	0.49177630119068816
800	G5	H3	Medium	Small	0.26055302871259406
801	G6	A3	Medium	Small	0.3829798618675287
802	G6	B1	Medium	Small	0.39316560999689615
803	G6	B2	Medium	Small	0.546555815312601
804	G6	C1	Medium	Small	0.3609166271420644
805	G6	F2	Medium	Small	0.32309185144360847
806	G6	G3	Medium	Small	0.5664677771481894
807	G6	G9	Medium	Small	0.36246269850005464
808	G6	H1	Medium	Small	0.47750221889767663
809	G6	H3	Medium	Small	0.3672491433870003
810	G7	A3	Medium	Small	0.22182928074461394
811	G7	B1	Medium	Small	0.356897017668503
812	G7	B2	Medium	Small	0.49562568039157384
813	G7	C1	Medium	Small	0.24964116805302572
814	G7	F2	Medium	Small	0.2688755918818812
815	G7	G3	Medium	Small	0.41382881162330226
816	G7	G9	Medium	Small	0.3098350837703462
817	G7	H1	Medium	Small	0.360243671985058
818	G7	H3	Medium	Small	0.29175185299196893
819	G8	A3	Medium	Small	0.4218390225560018
820	G8	B1	Medium	Small	0.34596671115886124
821	G8	B2	Medium	Small	0.4801871755820333
822	G8	C1	Medium	Small	0.2754562384120066
823	G8	F2	Medium	Small	0.39584412538594904
824	G8	G3	Medium	Small	0.5434886724135464
825	G8	G9	Medium	Small	0.29277656114866185
826	G8	H1	Medium	Small	0.3867222352303316
827	G8	H3	Medium	Small	0.26852867299493627
828	H2	A3	Medium	Small	0.4064595630132197
829	H2	B1	Medium	Small	0.39799190476662055
830	H2	B2	Medium	Small	0.5225238280159481
831	H2	C1	Medium	Small	0.3118831658438706
832	H2	F2	Medium	Small	0.40790859680188457
833	H2	G3	Medium	Small	0.5942645521913025
834	H2	G9	Medium	Small	0.4000311096974216
835	H2	H1	Medium	Small	0.4133921158539403
836	H2	H3	Medium	Small	0.4073405683413135
0	B1	A3	Small	Small	0.24059957801770537
1	B2	A3	Small	Small	0.49742892921035264
2	B2	B1	Small	Small	0.4587996320161382
3	C1	A3	Small	Small	0.3418651965648487
4	C1	B1	Small	Small	0.3912600195695316
5	C1	B2	Small	Small	0.47368756231163867
6	F2	A3	Small	Small	0.26765077677197
7	F2	B1	Small	Small	0.2786284790248562
8	F2	B2	Small	Small	0.43258734133856
9	F2	C1	Small	Small	0.35039565034290193
10	G3	A3	Small	Small	0.5316585772376279
11	G3	B1	Small	Small	0.5121528390045798
12	G3	B2	Small	Small	0.5617207670296329
13	G3	C1	Small	Small	0.5140415442332247
14	G3	F2	Small	Small	0.4559651166223831
15	G9	A3	Small	Small	0.2709167645728473
16	G9	B1	Small	Small	0.24031375423363854
17	G9	B2	Small	Small	0.4822020837441768
18	G9	C1	Small	Small	0.3008440609309643
19	G9	F2	Small	Small	0.2951731729864154
20	G9	G3	Small	Small	0.535972713948865
21	H1	A3	Small	Small	0.43978000201373585
22	H1	B1	Small	Small	0.5038814393539138
23	H1	B2	Small	Small	0.5475344022464201
24	H1	C1	Small	Small	0.44216648558396565
25	H1	F2	Small	Small	0.41223101221223346
26	H1	G3	Small	Small	0.49029287492915985
27	H1	G9	Small	Small	0.40275600244782955
28	H3	A3	Small	Small	0.3593649417368585
29	H3	B1	Small	Small	0.30378087100597034
30	H3	B2	Small	Small	0.4538388161025696
31	H3	C1	Small	Small	0.3048917113021658
32	H3	F2	Small	Small	0.3327655963671593
33	H3	G3	Small	Small	0.47600596638206893
34	H3	G9	Small	Small	0.32523392046916333
35	H3	H1	Small	Small	0.3943174524583195
36	A3	C4	Small	Large	0.6027102276867432
37	A3	E1	Small	Large	0.41862261888485436
38	A3	E7	Small	Large	0.40867941206533154
39	B1	C4	Small	Large	0.6054387830222835
40	B1	E1	Small	Large	0.48658297408683504
41	B1	E7	Small	Large	0.35322748146066624
42	B2	C4	Small	Large	0.5888033851353718
43	B2	E1	Small	Large	0.6076370781901078
44	B2	E7	Small	Large	0.4871177195696983
45	C1	C4	Small	Large	0.5005846262392102
46	C1	E1	Small	Large	0.37783762902519213
47	C1	E7	Small	Large	0.4433832510275027
48	F2	C4	Small	Large	0.5431070680055196
49	F2	E1	Small	Large	0.4240283074186922
50	F2	E7	Small	Large	0.46232565628864986
51	G3	C4	Small	Large	0.6245493294676936
52	G3	E1	Small	Large	0.6053635653428631
53	G3	E7	Small	Large	0.5008859884949837
54	G9	C4	Small	Large	0.5356813862209129
55	G9	E1	Small	Large	0.4116785623145593
56	G9	E7	Small	Large	0.3898295625592978
57	H1	C4	Small	Large	0.4179520880098582
58	H1	E1	Small	Large	0.40859326965219656
59	H1	E7	Small	Large	0.36399105363965245
60	H3	C4	Small	Large	0.569626756847867
61	H3	E1	Small	Large	0.39739370251680495
62	H3	E7	Small	Large	0.39547821096094876
63	A3	A1	Small	Medium	0.38107792316204897
64	A3	A10	Small	Medium	0.479529277061577
65	A3	A2	Small	Medium	0.5898104741149222
66	A3	A4	Small	Medium	0.5253161385200276
67	A3	A5	Small	Medium	0.3012931397863587
68	A3	A6	Small	Medium	0.31789931616078676
69	A3	A7	Small	Medium	0.23079556360799994
70	A3	A8	Small	Medium	0.32247941909229644
71	A3	A9	Small	Medium	0.3817605468530916
72	A3	B3	Small	Medium	0.44185206375302155
73	A3	C2	Small	Medium	0.30246142666241493
74	A3	C3	Small	Medium	0.36803901516498805
75	A3	C5	Small	Medium	0.4401286439755863
76	A3	D1	Small	Medium	0.5133536981393413
77	A3	D2	Small	Medium	0.4784223945436515
78	A3	D3	Small	Medium	0.4998319528637784
79	A3	D4	Small	Medium	0.49651924158315713
80	A3	D5	Small	Medium	0.36641204006136213
81	A3	E2	Small	Medium	0.4858241272791105
82	A3	E3	Small	Medium	0.6558754716419917
83	A3	E4	Small	Medium	0.4862713379541521
84	A3	E6	Small	Medium	0.345819151989196
85	A3	F1	Small	Medium	0.4269749923990138
86	A3	G1	Small	Medium	0.4797337250391283
87	A3	G2	Small	Medium	0.4428348164060114
88	A3	G4	Small	Medium	0.3726215255287888
89	A3	G5	Small	Medium	0.3317801819335031
90	A3	G6	Small	Medium	0.3829798618675287
91	A3	G7	Small	Medium	0.22182928074461394
92	A3	G8	Small	Medium	0.4218390225560018
93	A3	H2	Small	Medium	0.4064595630132197
94	B1	A1	Small	Medium	0.37884349036310144
95	B1	A10	Small	Medium	0.4375510705125045
96	B1	A2	Small	Medium	0.5829145229184081
97	B1	A4	Small	Medium	0.48893726044022223
98	B1	A5	Small	Medium	0.2793159473441132
99	B1	A6	Small	Medium	0.3751514305937762
100	B1	A7	Small	Medium	0.27134163977348524
101	B1	A8	Small	Medium	0.29127322972986014
102	B1	A9	Small	Medium	0.39578976864326576
103	B1	B3	Small	Medium	0.408843344754414
104	B1	C2	Small	Medium	0.2974917459364107
105	B1	C3	Small	Medium	0.30167114137637063
106	B1	C5	Small	Medium	0.4303984247533773
107	B1	D1	Small	Medium	0.4903408151645934
108	B1	D2	Small	Medium	0.4470948973330022
109	B1	D3	Small	Medium	0.4291528613460087
110	B1	D4	Small	Medium	0.45086861650246196
111	B1	D5	Small	Medium	0.33607756171434755
112	B1	E2	Small	Medium	0.4287523638432571
113	B1	E3	Small	Medium	0.6148962269786344
114	B1	E4	Small	Medium	0.5222060652560332
115	B1	E6	Small	Medium	0.37460726637282954
116	B1	F1	Small	Medium	0.4004216210348476
117	B1	G1	Small	Medium	0.4732697666579988
118	B1	G2	Small	Medium	0.4309769644636691
119	B1	G4	Small	Medium	0.34878816862480677
120	B1	G5	Small	Medium	0.3185200964714113
121	B1	G6	Small	Medium	0.39316560999689615
122	B1	G7	Small	Medium	0.356897017668503
123	B1	G8	Small	Medium	0.34596671115886124
124	B1	H2	Small	Medium	0.39799190476662055
125	B2	A1	Small	Medium	0.44769129384975553
126	B2	A10	Small	Medium	0.5765093302369944
127	B2	A2	Small	Medium	0.6400165893397421
128	B2	A4	Small	Medium	0.5819663770192398
129	B2	A5	Small	Medium	0.39542519008038945
130	B2	A6	Small	Medium	0.5056293610326298
131	B2	A7	Small	Medium	0.45497767499333436
132	B2	A8	Small	Medium	0.5689769444980596
133	B2	A9	Small	Medium	0.5405320236184251
134	B2	B3	Small	Medium	0.5240267336969807
135	B2	C2	Small	Medium	0.5387240873474548
136	B2	C3	Small	Medium	0.5234771834815568
137	B2	C5	Small	Medium	0.5339886715143081
138	B2	D1	Small	Medium	0.6206623757601328
139	B2	D2	Small	Medium	0.5528898854487342
140	B2	D3	Small	Medium	0.5585554550355016
141	B2	D4	Small	Medium	0.5165997422642962
142	B2	D5	Small	Medium	0.49741602691794884
143	B2	E2	Small	Medium	0.4873516699835253
144	B2	E3	Small	Medium	0.5905122644883557
145	B2	E4	Small	Medium	0.5685906882610614
146	B2	E6	Small	Medium	0.5313690139645904
147	B2	F1	Small	Medium	0.5725178180831569
148	B2	G1	Small	Medium	0.5745276945646045
149	B2	G2	Small	Medium	0.5772789283292815
150	B2	G4	Small	Medium	0.47649276886766595
151	B2	G5	Small	Medium	0.5527034770054527
152	B2	G6	Small	Medium	0.546555815312601
153	B2	G7	Small	Medium	0.49562568039157384
154	B2	G8	Small	Medium	0.4801871755820333
155	B2	H2	Small	Medium	0.5225238280159481
156	C1	A1	Small	Medium	0.36744044805739967
157	C1	A10	Small	Medium	0.3582005334012015
158	C1	A2	Small	Medium	0.580167842532508
159	C1	A4	Small	Medium	0.39731936465073725
160	C1	A5	Small	Medium	0.2981656761751888
161	C1	A6	Small	Medium	0.3690152464642027
162	C1	A7	Small	Medium	0.3484338839109355
163	C1	A8	Small	Medium	0.3681933488232462
164	C1	A9	Small	Medium	0.36071621382093216
165	C1	B3	Small	Medium	0.46255959931571494
166	C1	C2	Small	Medium	0.4149316342239216
167	C1	C3	Small	Medium	0.34745977317663
168	C1	C5	Small	Medium	0.5198562007837935
169	C1	D1	Small	Medium	0.4982592610707159
170	C1	D2	Small	Medium	0.3843296447646827
171	C1	D3	Small	Medium	0.5460173068680361
172	C1	D4	Small	Medium	0.42471524447241754
173	C1	D5	Small	Medium	0.3371020067877559
174	C1	E2	Small	Medium	0.4326256728340806
175	C1	E3	Small	Medium	0.6636568389130434
176	C1	E4	Small	Medium	0.42015460891761586
177	C1	E6	Small	Medium	0.4616218953239914
178	C1	F1	Small	Medium	0.49553223478643166
179	C1	G1	Small	Medium	0.4324008985973955
180	C1	G2	Small	Medium	0.40971744980266206
181	C1	G4	Small	Medium	0.36857975671958565
182	C1	G5	Small	Medium	0.35303968706348154
183	C1	G6	Small	Medium	0.3609166271420644
184	C1	G7	Small	Medium	0.24964116805302572
185	C1	G8	Small	Medium	0.2754562384120066
186	C1	H2	Small	Medium	0.3118831658438706
187	F2	A1	Small	Medium	0.34574928952920897
