Group 1,Group 2,H,p-value,q-value
Calm (n=8),Medium (n=25),0.044117647058811826,0.8336348830247039,0.8336348830247039
Calm (n=8),Strong (n=10),0.07105263157895081,0.7898102708604768,0.8336348830247039
Medium (n=25),Strong (n=10),0.3413333333333384,0.5590606059214559,0.8336348830247039
