Group 1,Group 2,H,p-value,q-value
Large (n=3),Medium (n=31),0.07465437788017937,0.7846767790759409,0.7846767790759409
Large (n=3),Small (n=9),1.034188034188034,0.3091770446329087,0.46376556694936305
Medium (n=31),Small (n=9),6.464463676894837,0.011005285127639562,0.03301585538291869
