sample-id,depth-1_iter-1,depth-1_iter-2,depth-1_iter-3,depth-1_iter-4,depth-1_iter-5,depth-1_iter-6,depth-1_iter-7,depth-1_iter-8,depth-1_iter-9,depth-1_iter-10,depth-631_iter-1,depth-631_iter-2,depth-631_iter-3,depth-631_iter-4,depth-631_iter-5,depth-631_iter-6,depth-631_iter-7,depth-631_iter-8,depth-631_iter-9,depth-631_iter-10,depth-1262_iter-1,depth-1262_iter-2,depth-1262_iter-3,depth-1262_iter-4,depth-1262_iter-5,depth-1262_iter-6,depth-1262_iter-7,depth-1262_iter-8,depth-1262_iter-9,depth-1262_iter-10,depth-1893_iter-1,depth-1893_iter-2,depth-1893_iter-3,depth-1893_iter-4,depth-1893_iter-5,depth-1893_iter-6,depth-1893_iter-7,depth-1893_iter-8,depth-1893_iter-9,depth-1893_iter-10,depth-2523_iter-1,depth-2523_iter-2,depth-2523_iter-3,depth-2523_iter-4,depth-2523_iter-5,depth-2523_iter-6,depth-2523_iter-7,depth-2523_iter-8,depth-2523_iter-9,depth-2523_iter-10,depth-3154_iter-1,depth-3154_iter-2,depth-3154_iter-3,depth-3154_iter-4,depth-3154_iter-5,depth-3154_iter-6,depth-3154_iter-7,depth-3154_iter-8,depth-3154_iter-9,depth-3154_iter-10,depth-3785_iter-1,depth-3785_iter-2,depth-3785_iter-3,depth-3785_iter-4,depth-3785_iter-5,depth-3785_iter-6,depth-3785_iter-7,depth-3785_iter-8,depth-3785_iter-9,depth-3785_iter-10,depth-4415_iter-1,depth-4415_iter-2,depth-4415_iter-3,depth-4415_iter-4,depth-4415_iter-5,depth-4415_iter-6,depth-4415_iter-7,depth-4415_iter-8,depth-4415_iter-9,depth-4415_iter-10,depth-5046_iter-1,depth-5046_iter-2,depth-5046_iter-3,depth-5046_iter-4,depth-5046_iter-5,depth-5046_iter-6,depth-5046_iter-7,depth-5046_iter-8,depth-5046_iter-9,depth-5046_iter-10,depth-5677_iter-1,depth-5677_iter-2,depth-5677_iter-3,depth-5677_iter-4,depth-5677_iter-5,depth-5677_iter-6,depth-5677_iter-7,depth-5677_iter-8,depth-5677_iter-9,depth-5677_iter-10,Size,Reef_Habitat,Location,Latitude_Longitude
A9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.567693871080116,4.682720615599467,4.77753462060715,4.704646013455635,4.658699921832425,4.783914076045201,4.584578711230038,4.767774095912987,4.705340462635192,4.774165804330632,4.727537459320075,4.812420426513019,4.815083432352408,4.798414347618254,4.792514303115491,4.724948713543163,4.719257539622834,4.815363093964291,4.804846675968361,4.828778234924822,4.7941629138768675,4.776280690592096,4.766061437731676,4.826856786902242,4.851573866155143,4.801096210435614,4.780958016694113,4.673590744882471,4.76076871688568,4.8340361420889435,4.7983338969749365,4.814095881105422,4.856821729874456,4.819832302306703,4.864318852224958,4.82280278774732,4.712556562852935,4.797840803290994,4.821310519212517,4.779797906394164,4.794182811967391,4.836667221637033,4.819096055898156,4.8084661059632055,4.833391516582389,4.780394599624068,4.8205795940478975,4.8604943678683625,4.834081033869652,4.789534475213244,4.80141256130778,4.841750057412225,4.844791957580654,4.815440510493431,4.8557515716038955,4.826692680996183,4.84512385421918,4.826712121626986,4.83614091400222,4.797448331516522,4.814878595289803,4.8263954295324965,4.815821730240924,4.820675353083,4.80226492657596,4.8167053767093,4.833760473522078,4.828885217060653,4.842080153162602,4.825438779240208,4.82492154285801,4.807284785176831,4.805191617920952,4.821529202110639,4.819597408610083,4.8144264459663555,4.8154475537057895,4.8108836848616,4.811967581435444,4.830396336096831,4.8225896712577985,4.828250548217098,4.826370513829906,4.821337941789797,4.8401104863372,4.834338735305283,4.821268924830276,4.825215423661457,4.818983530368952,4.820079157883964,Three,Rocky Reef,Rincon,"18.343114, -67.260138"
B3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.113513872589115,5.0341084835008765,5.143158854378457,5.2256052296683055,5.090677884199064,5.0763058374197065,5.092101224113877,5.163290559969898,5.096535985484949,5.083687661404751,5.084297430814882,5.156325157348527,5.161997852015914,5.117652834281508,5.0937712884836515,5.044095180349147,5.16781596356931,5.142301963650202,5.227073302450087,5.201340942454113,5.155688907068504,5.125308256194671,5.230811762560601,5.207186391551444,5.118228517030424,5.188576747247645,5.106224695827165,5.172580333957168,5.119157142976762,5.186896914619449,5.159678172923699,5.158617202585643,5.1815014152696355,5.23713091881704,5.153903754318543,5.151270961692799,5.165841677213444,5.156937227900961,5.197242489903681,5.132454991459677,5.181904012470795,5.169833076653752,5.158984854951054,5.170331954209775,5.190156507665738,5.103862900010241,5.199960416429034,5.170516016762972,5.210582701169226,5.183356848406252,5.1951372851766,5.189278067811767,5.178822778882416,5.171997244569339,5.202927559979743,5.204127153531283,5.230582761312782,5.147566895332498,5.180683956548976,5.210639056071144,5.166436960470314,5.198646608094317,5.173574015852695,5.21347882172291,5.184567526103885,5.202735605794696,5.1898665855719734,5.1976028311131115,5.186660860278292,5.2030700236655685,5.191911934159109,5.207591788977194,5.185510580203366,5.19687255123646,5.188928676274593,5.201015204775329,5.177188652796324,5.192072614571964,5.1971790240808895,5.172851712545226,5.195027245553347,5.200290597408509,5.201389257791465,5.197214750334757,5.2168267331077525,5.193130348270147,5.184510137501881,5.185080934324736,5.210540499396979,5.192793580597156,Three,Rocks,Ponce,"17.964016, -66.609962"
C3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.0217852742033084,4.982863025449754,5.0773923001999,5.2000961518073385,5.0676549389383325,5.04609929939697,5.13387071940423,5.165099040948242,5.140983493229978,5.2110613979565645,5.178096314618179,5.111657449663103,5.164278168457935,5.164013447007499,5.207479447250595,5.185984576278859,5.219371394528098,5.108976113993748,5.182219361426137,5.1412480328851755,5.185363771860745,5.2108568220114515,5.1641388267811,5.135116706138731,5.134782923695394,5.182886445882735,5.1553055099833855,5.234913240032459,5.149064628396227,5.170362754907413,5.2031291960688,5.163964853566228,5.238285991792736,5.165990282209233,5.208092202971058,5.192016548931554,5.1706091622810035,5.1633165877119165,5.177194336116313,5.240813513198827,5.209150782491672,5.2081929398787565,5.224912557096523,5.205333046785767,5.228340306824424,5.204940454673829,5.198563892769057,5.2330511221812035,5.222500992087053,5.2028560407227245,5.220392928006904,5.195175322779256,5.215597481458008,5.205332494180311,5.212334684174494,5.22861750201178,5.222796154117515,5.211130193373672,5.222113572566914,5.2197850560471215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Three,Spur & Groove Reef,Isabella,"18.515768, -67.100173"
H3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.8027619380947035,4.738228320271232,4.760349821626277,4.826132613436354,4.576466962613383,4.798274065652136,4.73609516359914,4.649263191413198,4.714681929883022,4.7690043754169675,4.849854518390702,4.823507796342991,4.806944449859086,4.727812935820061,4.778478706680598,4.737879396836378,4.821503635401464,4.747923351307958,4.766042046008778,4.80972891047336,4.802919050179785,4.739178149100483,4.831845174426732,4.788801402073764,4.841667764440676,4.847902767800592,4.806142876987724,4.867448044578891,4.860467795912181,4.805763612029336,4.812490017257279,4.836418517262637,4.846830536622394,4.839905572981403,4.843009267580871,4.803531959270659,4.8064911961730346,4.834494467776318,4.850363736902008,4.8657754620904665,4.834453395955304,4.819276594934344,4.852498558319135,4.803460867998969,4.871161479945294,4.828917475132319,4.839933869748642,4.824640796484646,4.853491404635026,4.782174347502162,4.793503461535577,4.835563886055734,4.806899693455842,4.846306414976087,4.810157949784636,4.825136001168313,4.843098200881414,4.8235909070159915,4.817745891718601,4.846137509483624,4.847736890631196,4.799459413082136,4.829099513001322,4.835725705187653,4.831976966124491,4.815010614507389,4.8454426578529235,4.836068534152759,4.821789006686834,4.839682133148358,4.828248387825532,4.847865294830022,4.83620967880684,4.833519062483701,4.831788980337682,4.830464280037215,4.8541042523016555,4.817634201515631,4.843169273519119,4.8272300779031205,4.8461007922472,4.836019688545712,4.827916351128355,4.8282685693151475,4.827139401115027,4.832324837088071,4.827354425436541,4.828075194171678,4.836295785715763,4.82122698432414,OnePointFive,Rocks,Guanica,"17.934784, -66.957102"
A2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.333524709699688,5.144133946038543,5.2421164642090625,5.239146016575839,5.2536838835409565,5.45188744741442,5.200335076464203,5.377512386876228,5.228153319099864,5.283449588158964,5.350899859969495,5.376105170339116,5.351815985812702,5.422642477065121,5.37106321954127,5.457846507933986,5.416480067802566,5.352341297781853,5.523031536484545,5.588370151425136,5.419987398207399,5.43842561237279,5.450978149134319,5.394368395039564,5.470525690123318,5.438977999188231,5.394066644475875,5.432357279422694,5.491776353601794,5.548172171799994,5.459009690160807,5.48792345931591,5.489617760764184,5.483920601579078,5.399083950490385,5.538349519662262,5.510654823268727,5.491231936596075,5.499406799469505,5.425686321053886,5.477841894834371,5.517620533584133,5.484325035842669,5.464376215294998,5.484661602232379,5.504177702357499,5.476829009431368,5.50642464019451,5.492858906239815,5.505478873315175,5.5398148978838195,5.499908463629371,5.487200985155837,5.522969956649874,5.4862525714467205,5.523749299676603,5.493205209288571,5.492933411877024,5.513543488147492,5.512818342060031,5.495049823000346,5.488598211155674,5.489944029737303,5.508896620760608,5.513713983214251,5.471428995776191,5.48417335547096,5.514640129282321,5.5208650739698495,5.496139789055704,5.5056823552211585,5.50902496950067,5.509692770367346,5.5062589402337,5.512865071580265,5.5006667451196165,5.515282337604132,5.5038573966177795,5.512475329122005,5.515484686891393,,,,,,,,,,,TwoPointFive,Rocky Reef,Rincon,"18.343114, -67.260138"
F1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.451274909176301,5.449633461436395,5.426705649422055,5.449009193465511,5.399436298668295,5.538255888590833,5.483260458671484,5.4181689887814715,5.4137334006571916,5.419237454162477,5.549380168197753,5.545205305745669,5.49350370416715,5.4917769538268155,5.523803574575508,5.542369414965475,5.484785852417589,5.563112116855564,5.506374461141275,5.533885887388383,5.546770915105215,5.556443619263907,5.494937399617982,5.541613431721572,5.558860753661826,5.578463781690443,5.528775449832382,5.551079536266057,5.527428294532367,5.524324198623263,5.558818257541914,5.537942589855992,5.5806387151166446,5.547981743757607,5.561004040320545,5.539828093022133,5.530137182355017,5.546263434578955,5.56668261248257,5.566476985848957,5.5690469938791844,5.570012618831436,5.611084509736726,5.575410056137026,5.549068050667268,5.55332575303518,5.5679663360035825,5.556508054085804,5.53692213838898,5.555235973468271,5.56776487566803,5.563875103624884,5.561335747889537,5.568025529965246,5.550501423562496,5.5572602990367175,5.564631799067139,5.5571973798024885,5.55710849367862,5.546716752779977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TwoPointFive,Rocks,Guayama,"17.929801, -66.158912"
G8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.9378093120933455,5.011880105014887,4.9880487098473365,5.062094092274481,4.789020248719392,5.0022010955313485,4.940587155349827,4.970941585257208,4.8657394207728,5.0176138098525795,5.059585846168655,4.9461267682963905,5.0607095110610185,5.089393224093526,5.011796656824834,5.08519688112158,4.970505720718287,5.059306969880434,5.072996290923707,5.107298805538441,5.046846349739939,5.075558787507939,5.040558163728651,5.087723290994786,5.0113102465415444,5.062065009171593,5.058477982675212,5.040813270188719,5.034463185672363,5.062135749992541,5.042727985153968,5.1054363429745555,5.051044382259706,5.066584178304802,5.109759738090803,5.070959823564125,5.060148266301875,5.016396041253774,5.0848792528375695,5.073177218057909,5.09476434766647,5.079961201463337,5.115060352867936,5.081687436325802,5.06814896255155,5.11200874506113,5.119907106438915,5.075033267678238,5.100310051952886,5.099031044167792,5.094815481748148,5.090923023338271,5.127081664733578,5.110318604643449,5.0952384513861295,5.118408755544193,5.092336240459451,5.0709207218689745,5.076529601261072,5.0886568509242345,5.104371573007178,5.104363536943797,5.120259878484353,5.106621045573013,5.1116848853880485,5.107630295839623,5.105900140247196,5.098526558241352,5.0650152485383675,5.107638711297942,5.098803014662662,5.105638217835617,5.1054975676921766,5.092856100917549,5.1112956770343505,5.103883789636225,5.105271316153762,5.0939853394782135,5.106807939504509,5.118516001536534,5.109314378564435,5.098490146202796,5.111860008980043,5.097973091097918,5.117972911810158,5.094242632155073,5.096561956125349,5.099414136172883,5.109967181407088,5.101311951985076,TwoPointFive,Patch Reef,Ceiba,"18.218831, -65.604282"
A5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.768355312406128,4.7332472890752095,4.641059167455613,4.771052307307177,4.620604189078512,4.720279076369151,4.673594365003126,4.7831524362561915,4.6480781633801636,4.679064418823701,4.758726767936006,4.671635984898472,4.746171210144069,4.691104128839636,4.69722728966526,4.787989209502189,4.814410370008274,4.787747149960116,4.746266084533504,4.74688737951902,4.794408229951483,4.7802173831523715,4.804839011843436,4.789755005922179,4.8544078544620035,4.796119634757825,4.8314090566977335,4.793563145554574,4.800765325985834,4.835942535294273,4.775166344371784,4.796472024172465,4.747809266146307,4.784754570354749,4.79048480306895,4.793232615154829,4.8267841244149094,4.803647364616852,4.772187454892703,4.789517215458484,4.78071903636276,4.801483961427672,4.807234982707667,4.799312192980576,4.789946057135965,4.791597607286541,4.80194410486748,4.794269853308627,4.802238266949567,4.810701919397624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Three,Rocky Reef,Rincon,"18.343114, -67.260138"
G1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.24881179623823,5.306397944409793,5.305297683869204,5.1868288044165185,5.220726088920514,5.382023299741363,5.328712755969829,5.314360321581149,5.150990474549997,5.1931018085216705,5.2992199177404755,5.380939587051018,5.223254864990422,5.304738459639561,5.334630746105654,5.293671695271466,5.29386427077657,5.328006616519067,5.324464291518826,5.255754774378273,5.32210097443705,5.344464885741023,5.288412583471852,5.323283199350302,5.279780911862228,5.346278055786255,5.371000048990329,5.264803658581231,5.328080792003916,5.318321601916206,5.372557807047829,5.370370070913304,5.3854803808443785,5.322343681592652,5.340357734228852,5.344989135913767,5.336918941435452,5.371900980846084,5.3570197085844695,5.328275604871928,5.339405531105715,5.356106578204081,5.371481997660289,5.3328252630948905,5.352287585164453,5.358362467803766,5.341742138872224,5.375654720060862,5.338049792128342,5.322844584802325,5.396230895540219,5.351998964887617,5.406245827864882,5.355220760722172,5.333269563498718,5.369722785086057,5.380097626935085,5.389436295159654,5.343709956256153,5.37424073986448,5.373226919301786,5.349133186447424,5.3544976711791366,5.378691879014264,5.392440857475392,5.38938857620774,5.3589374095332305,5.388175539600212,5.36297002963372,5.366676280220501,5.386194106981671,5.374956849298917,5.357074319892156,5.381266619662428,5.3780974580317595,5.375171656585224,5.36559938420247,5.35387558354326,5.383737288061797,5.3920963398403465,5.37534578313659,5.379086018006581,5.376048798291228,5.367287231182629,5.3678529056375845,5.379709612934296,5.380261087658643,5.383755941547054,5.3625223510752535,5.373320643324212,TwoPointFive,Patch Reef,Ceiba,"18.218831, -65.604282"
A1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.237811065433763,5.08651102744611,5.073447283539155,5.0854052480664,5.130344808486932,5.077426223361102,5.197903156575178,5.149786541045575,5.082162700669589,5.205096878787908,5.180848562279922,5.19963254098654,5.217563490017349,5.214329719995112,5.147748940611456,5.194675517015823,5.252396466586972,5.191593432913152,5.180367960063299,5.230108226363921,5.237082251064488,5.224108134489233,5.18741305800058,5.1531652283194225,5.146530780102619,5.230259692516675,5.185099638825027,5.228894633588791,5.216392356073267,5.229457890607808,5.257669780177683,5.204748077520029,5.2165571457988165,5.21704960052775,5.230144623311706,5.243833179773075,5.184756004363303,5.199315325125652,5.247982782015504,5.204510375916739,5.212388439541056,5.215131384157507,5.2390954660627225,5.228658370365009,5.212835693944593,5.236644037748505,5.218573990437596,5.2217316842280095,5.219088842253228,5.22121840361821,5.215181701584951,5.200748408841053,5.209640828424597,5.223561832366093,5.229304845998268,5.207927134722078,5.222388704897642,5.209887406336465,5.210439055178944,5.2228263384256755,5.221032171140795,5.232223764576798,5.226503641947928,5.221893725744935,5.2335240716985165,5.25359364769789,5.222035676465079,5.207494327282811,5.2373539375334515,5.214265228452467,5.226678763343236,5.221759792744848,5.225563216879358,5.224093575505004,5.228096666763112,5.232453910039065,5.219209590292835,5.216774612632167,5.22757990879547,5.23097178065214,,,,,,,,,,,Three,Rocky Reef,Rincon,"18.343114, -67.260138"
D4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.7191709912179505,4.812749469023614,4.6921795531603525,4.754357514126819,4.867736317243554,4.798638689105431,4.841503983235748,4.835638500667107,4.823855753791464,4.776440615854884,4.89803406115375,4.772440684475781,4.9503763400777485,4.949200112635779,4.850221398220254,4.895029369865747,4.874279957221817,4.853961407870998,4.926663012152444,4.933992703692068,4.898836014464825,4.9226125245942765,4.89248283803931,4.907419533140216,4.957098774715298,4.887812259321919,4.931713305179969,4.870182614149425,4.848863870006887,4.85696887450571,4.92024814638231,4.907463840746134,4.943610743485751,4.861311329809366,4.8798737570483395,4.844543506382888,4.877985256354619,4.929493953438583,4.871558355313727,4.937735327825432,4.912838921137553,4.911447347752642,4.933363508902945,4.89710426929275,4.910697815719246,4.901731873947216,4.877160219506315,4.909319283531485,4.927217286039693,4.921671802632028,4.905712950505925,4.908277925662939,4.91369938406198,4.905831483008042,4.914777086811535,4.927538583014891,4.9217701802171,4.941386073686855,4.895363647764678,4.957570384976647,4.914740038904134,4.925912539391655,4.930308229390404,4.927364061715639,4.8941833570781945,4.937843454345856,4.887903318048876,4.939375483814301,4.986852379511549,4.953070157209939,4.89559147542013,4.937004253088785,4.8892989435482646,4.926597413124847,4.970781840118628,4.933731735411105,4.901645644293951,4.916655149374423,4.913175377950779,4.949080691394721,4.935212248052165,4.909684872950938,4.94712501365056,4.9299574098193935,4.9258538570697254,4.913718490363189,4.934153318989192,4.9314548864155725,4.938995391076037,4.932623634514203,TwoPointFive,Seagrass,Luquillo,"18.387573, -65.719616"
D2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.056188579962332,5.099816934404241,5.207027561067965,5.136771974197638,5.138593095573754,5.15725958250306,5.11096163020426,5.169393362274007,5.255691833206788,5.15526532076286,5.264584702192176,5.283254040583207,5.229402856711842,5.32277583082791,5.2933246615975245,5.235271106554516,5.145290382622213,5.161170393008728,5.21395361634874,5.175061535910798,5.207892317867708,5.301178082820103,5.1605683588633875,5.219094397023713,5.221679205262319,5.226218471804124,5.265343533497191,5.247071112965259,5.304637537132865,5.244955372677667,5.2520618049679735,5.244918349138641,5.2819546153438415,5.308308362458948,5.286624131084771,5.261515153101411,5.31903893740813,5.214586708733824,5.2940076880072,5.2576588617215565,5.293113125147671,5.298043505022737,5.260393565930581,5.264466362246576,5.2538080919361425,5.279383317554152,5.253862650397669,5.2637764408091074,5.274324786430293,5.309952252557069,5.296494455281052,5.303501642643493,5.2659099430868705,5.293873833989154,5.269444661180471,5.328202424722947,5.2854369993689705,5.3014452522154025,5.27282576294082,5.297011032224825,5.282271130242788,5.285891472405901,5.287526273253916,5.2893492641763515,5.299869455152107,5.285692179112175,5.2846295177120775,5.269164026875755,5.299310922710459,5.285629050502931,,,,,,,,,,,,,,,,,,,,,Three,Seagrass,Luquillo,"18.387573, -65.719616"
C5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.7953059083861085,4.730586844479665,4.750496331855863,4.712572998921431,4.731164578165147,4.733004659796592,4.709410879140317,4.705564634775075,4.8095370154368,4.787425234157233,4.735502263119537,4.755798552316634,4.8029167295420185,4.772916557664623,4.788351257653148,4.722779324039309,4.826196420335538,4.842179752240115,4.786637206712281,4.81182269879395,4.751499885484831,4.755770519827474,4.8175193080346395,4.8228082265378935,4.816363516042531,4.823256097367036,4.818977970648333,4.787911506614924,4.79632329614991,4.809123524804207,4.836037782473858,4.808356296719259,4.847900968740002,4.782323657179048,4.838557615496959,4.789533402669781,4.801403768784476,4.7763428298811945,4.789891121774991,4.844279765226697,4.865329045141555,4.82431941220739,4.7895077074209755,4.843537806353,4.824897435804796,4.849884313084826,4.804341296096712,4.848035960091663,4.8002436206875005,4.799380274708183,4.838275367435372,4.813526541818566,4.829466689673578,4.823418437436472,4.81538336592454,4.843892939901899,4.810102537513923,4.80890458278673,4.842547398687568,4.855783633184554,4.82545468483947,4.835133007086524,4.84399515396738,4.837384068037185,4.83607963586427,4.827025295702433,4.829242232025598,4.849926361293942,4.814598113140481,4.82440117920563,4.8371214931035444,4.827586575177608,4.840918267192137,4.826055587752235,4.83538256117946,4.827811105773471,4.82196408517809,4.834616589340911,4.84147758618118,4.831404687997621,4.835805878375977,4.833184929979182,4.831036468087799,4.842918174506254,4.839242637511129,4.839436342000379,4.823604322775687,4.838295932276081,4.830482990969007,4.841636866842792,Three,Spur & Groove Reef,Isabella,"18.515768, -67.100173"
A7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.690960511891251,4.726375751535913,4.687195609777366,4.807958687424157,4.735715927278302,4.762819021484707,4.771170285363748,4.776556230866477,4.755551540016292,4.900917074342459,4.836686275945197,4.7895710652781744,4.75578993707222,4.788062075006622,4.863627633513179,4.817079156737098,4.853952440432921,4.812415064331633,4.723260034541812,4.770691170085316,4.814894382619886,4.8409423149287445,4.787137963340175,4.8220865263628,4.76750356590577,4.727150743909648,4.817082505971001,4.812684791387977,4.825622401837552,4.741665579474462,4.85935573912966,4.828621366617054,4.792315898340128,4.880114721110612,4.800320536130199,4.84003213642698,4.826401636443834,4.864985076665678,4.843745490970821,4.8318187455993264,4.869404918153695,4.885400020599201,4.835791200201177,4.833416748643344,4.863975760873727,4.865401498458371,4.821255911954454,4.850307556481653,4.811241259061504,4.822362841093083,4.880300201315008,4.828746867303992,4.848405068896425,4.845374899339549,4.849435226125905,4.8586116902542225,4.8747768709198045,4.84267474386008,4.823057975259172,4.84499274554168,4.836766336255302,4.854097708252404,4.856979548121216,4.845607362901919,4.867386802277143,4.831877886819773,4.8453000885835396,4.842684148073887,4.846315139111124,4.82865896567793,,,,,,,,,,,,,,,,,,,,,Three,Rocky Reef,Rincon,"18.343114, -67.260138"
E4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.453369503236175,4.463812977549452,4.52080839192001,4.4508239019959275,4.3935555289469725,4.489531382529607,4.394872576189962,4.390212422515121,4.316531186643619,4.528465776899617,4.3480697028173445,4.422373573928782,4.46677697042802,4.380852172444406,4.452254054737577,4.554865958471772,4.498793107377865,4.452895928257997,4.514307287886115,4.4325239461577555,4.425399847669774,4.473042987207983,4.4084103359254385,4.4952167152046485,4.47802261318888,4.471380219007102,4.41772516403236,4.47812240436981,4.471787138866747,4.472694304415034,4.4866697237084265,4.50796852460989,4.459421537818356,4.422101652475323,4.460632571934122,4.503926142965088,4.455005449844007,4.503693137574172,4.492273292297255,4.440663685750252,4.493984546854925,4.470829679068478,4.445462966712111,4.45644327603541,4.475730875229484,4.515856636283241,4.500500338632526,4.490005462032884,4.473974402403028,4.411274307361449,4.476604582573442,4.422442244907657,4.469322170033092,4.422258772358555,4.497131178291889,4.493471981317534,4.509725943665886,4.459079338130139,4.465669879567512,4.448692914481811,4.46132968392821,4.464225571936914,4.444292287975101,4.457903903650604,4.452433057132486,4.464261045081345,4.487585900211667,4.469704860883487,4.461138984993555,4.505679166635137,4.469772560356212,4.502260104595102,4.495755425290118,4.485661127906035,4.507245870053961,4.491539757594558,4.4833107673455395,4.449417509535342,4.431293557570863,4.470804941308835,4.47843888967799,4.494389269632323,4.477907840953743,4.4826075182363505,4.502652202968681,4.48125151469098,4.46624906267983,4.466315178182397,4.474571469611106,4.477435654064459,Three,Reef Rubble,Culebra,"18.302451, -65.309386"
C4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.202677547736798,5.232841172015139,5.156440021154809,5.314696981124909,5.152607666055048,5.316123280177699,5.042240292840365,5.2349400785624995,5.271598522536371,5.194437420480946,5.249551662643612,5.311755706951203,5.309158786541645,5.361079351963894,5.263641769145651,5.23791121001148,5.267159526704444,5.333892613570143,5.373160745820486,5.401630887015496,5.322760292706743,5.284869579272927,5.359918115792606,5.332808820735087,5.281743713802589,5.338855166232629,5.331557305416553,5.371078810013588,5.324370560363388,5.352416239584948,5.311614173884003,5.341330184900551,5.336798003459025,5.349884707486268,5.3199354513152075,5.325924055366018,5.32474438352923,5.324607174442569,5.332593424517294,5.342811881663116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FourPointFive,Spur & Groove Reef,Isabella,"18.515768, -67.100173"
B2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.504161374954764,4.49727087331118,4.4255478564051245,4.417995263747557,4.515648715680279,4.411212918299333,4.241668368438366,4.42403417951859,4.480030937408111,4.446068821423699,4.4129729179784265,4.412688366008882,4.488522462253002,4.473503019317738,4.43009046612339,4.466080499232714,4.456271975201454,4.397638865703009,4.540225096221572,4.446240834692863,4.4916107414679685,4.49209198359139,4.437784403431549,4.432636743572888,4.424743292852079,4.4377450306648125,4.397802435631137,4.4802008822329835,4.503386790107814,4.436593862921183,4.510430701497432,4.524896872096178,4.493858229050322,4.466013756593338,4.47468342310659,4.4242865212486056,4.406178884065283,4.481570835242962,4.475588136446415,4.492626903407296,4.436728001737183,4.437200380480412,4.49958452701605,4.478674365875238,4.411179632188387,4.442466609548312,4.453989174010844,4.421106329873986,4.436623857070436,4.487146998363016,4.479626882267038,4.495839949760766,4.504804482197686,4.453516232963884,4.475009114439491,4.476143381444069,4.485188904312955,4.485336698034353,4.4766268231719275,4.4775990916295685,4.528509615869231,4.481286430599999,4.480437215239002,4.4425704320951755,4.494591789667937,4.487447405587179,4.453551904394181,4.476410455524131,4.459385706991162,4.492945885870094,4.476042927137384,4.45478964176762,4.4876038324320655,4.512583411780603,4.4759620348585765,4.471761263021742,4.472021996076645,4.485502449976002,4.452666492636917,4.481012242948187,4.495213835104834,4.495192274387803,4.481712178083272,4.480578035373547,4.511364222641128,4.5076901439173795,4.465626017156894,4.50388640667475,4.504629391398113,4.455694804076513,Two,Rocks,Ponce,"17.964016, -66.609962"
