sample-id,depth-1_iter-1,depth-1_iter-2,depth-1_iter-3,depth-1_iter-4,depth-1_iter-5,depth-1_iter-6,depth-1_iter-7,depth-1_iter-8,depth-1_iter-9,depth-1_iter-10,depth-631_iter-1,depth-631_iter-2,depth-631_iter-3,depth-631_iter-4,depth-631_iter-5,depth-631_iter-6,depth-631_iter-7,depth-631_iter-8,depth-631_iter-9,depth-631_iter-10,depth-1262_iter-1,depth-1262_iter-2,depth-1262_iter-3,depth-1262_iter-4,depth-1262_iter-5,depth-1262_iter-6,depth-1262_iter-7,depth-1262_iter-8,depth-1262_iter-9,depth-1262_iter-10,depth-1893_iter-1,depth-1893_iter-2,depth-1893_iter-3,depth-1893_iter-4,depth-1893_iter-5,depth-1893_iter-6,depth-1893_iter-7,depth-1893_iter-8,depth-1893_iter-9,depth-1893_iter-10,depth-2523_iter-1,depth-2523_iter-2,depth-2523_iter-3,depth-2523_iter-4,depth-2523_iter-5,depth-2523_iter-6,depth-2523_iter-7,depth-2523_iter-8,depth-2523_iter-9,depth-2523_iter-10,depth-3154_iter-1,depth-3154_iter-2,depth-3154_iter-3,depth-3154_iter-4,depth-3154_iter-5,depth-3154_iter-6,depth-3154_iter-7,depth-3154_iter-8,depth-3154_iter-9,depth-3154_iter-10,depth-3785_iter-1,depth-3785_iter-2,depth-3785_iter-3,depth-3785_iter-4,depth-3785_iter-5,depth-3785_iter-6,depth-3785_iter-7,depth-3785_iter-8,depth-3785_iter-9,depth-3785_iter-10,depth-4415_iter-1,depth-4415_iter-2,depth-4415_iter-3,depth-4415_iter-4,depth-4415_iter-5,depth-4415_iter-6,depth-4415_iter-7,depth-4415_iter-8,depth-4415_iter-9,depth-4415_iter-10,depth-5046_iter-1,depth-5046_iter-2,depth-5046_iter-3,depth-5046_iter-4,depth-5046_iter-5,depth-5046_iter-6,depth-5046_iter-7,depth-5046_iter-8,depth-5046_iter-9,depth-5046_iter-10,depth-5677_iter-1,depth-5677_iter-2,depth-5677_iter-3,depth-5677_iter-4,depth-5677_iter-5,depth-5677_iter-6,depth-5677_iter-7,depth-5677_iter-8,depth-5677_iter-9,depth-5677_iter-10,Size,Proportion,Reef_Habitat,Current,Location,Latitude_Longitude,Alignment
A9,0.5374613463587212,0.4564340715748987,0.4735516329352998,0.38551645649584865,0.41429966163701293,0.4517052076278052,0.3871782387023961,0.4564340715748987,0.4517052076278052,0.4311525539843535,1.761967808226049,2.048792406111038,1.842069312980446,1.9758059290563823,2.3368098809813844,2.374339167444198,2.2338933396244895,1.8752685050806166,1.9926094726740908,1.911138617239398,2.892483899318078,2.341327083124671,2.195011426024837,2.6804831391151556,2.7281071070194516,2.438033147244484,2.5212806423795935,2.4677552157568763,2.407987067646899,2.0670947645232522,2.468506421376416,2.7212893189813503,2.2988843740377813,2.454734838706868,2.338552952127809,2.696908996579664,2.630167641449334,2.6095255220129614,2.970573134226342,2.53598352324858,3.060932439333343,3.1045618197872593,3.065026857051189,2.8099001166345587,2.747555642832826,2.800781690165675,2.794776853534278,2.6348142959648304,2.817991667939865,2.802381542017301,2.623086713378565,3.1003533027475227,2.5864119577447835,2.894241530518715,3.099778543616889,2.8538030799121716,2.792924532172819,2.71352318090426,2.8543885309475425,2.679220088972172,3.0233254224053874,2.677903441461196,2.9401054854101316,3.100450858001601,2.954802242787948,2.9830209690720895,2.8385256549626794,2.914019716530229,3.1045618247872593,2.799275752028183,2.8307378409422292,3.1045618197872593,2.9648497658482196,2.8720642613238945,3.0896980841344597,2.9098111894904926,3.1045618297872593,3.002994821842611,3.1045618247872593,2.959585512958318,3.1045618297872593,3.1045618297872593,3.1045618297872593,3.05899603835917,3.1045618247872593,2.9830209690720895,3.1045618297872593,3.1045618297872593,3.1045618297872593,2.997884719724889,3.1045618297872593,3.1045618297872593,3.1004508680016007,3.1045618297872593,3.1045618247872593,3.1004335147669067,3.1045618297872593,3.0896980841344597,3.1045618297872593,3.1045618297872593,Three,Medium,Rocky Reef,Medium,Rincon,"18.343114, -67.260138",West
B3,0.6455904086281428,0.3871782387023961,0.4517052076278052,0.4564340715748987,0.6455904086281428,0.6455904086281428,0.5574661834222518,0.6455904086281428,0.5532290154193782,0.4564340715748987,2.198253933002126,2.300926547804221,1.9791277290956746,2.397782329883823,2.336843420924111,2.198704015934454,2.6146204595040397,2.1220359544425698,2.2724720392555575,2.4244848621840065,2.5067035064954144,2.6987706855152482,2.9816793455081063,2.4302040934497526,2.7276658775159617,2.6003448046852955,2.6664875536730177,2.7232060013843364,2.515963790523041,2.4957144329537386,3.06459847657139,2.510753877755949,2.9478287461145563,2.956314146324603,2.7458596419069274,2.74211661321829,3.0746998547263615,2.613416301579215,2.692899352653342,2.756983223894039,2.766361248217371,3.102909139238806,2.8439243564069443,3.0621627391294663,2.8041074391433125,2.740043234671585,3.073597354131209,2.841157618669099,2.8120267809347337,2.9395723503014786,3.0611307746766476,3.059766087394838,3.07706468587047,3.0805115271395414,3.0647075149323455,3.0829875917501073,3.094191023740105,3.0223581178498033,3.1360053375747565,2.862621654858779,3.067719544974393,3.099339324739999,2.8237089584617285,3.069993678949621,3.1043051036458973,3.110012851071121,3.1118148866785185,2.8771569745068017,2.9785331162716857,3.1360053475747565,3.115320156430792,3.135909027522396,3.1166942861023954,3.135909032522396,3.121164191151004,3.1318114746746186,3.1128294812316755,3.07696838581811,3.0941752749296585,3.127670617655428,3.135627662620863,3.1355309483979408,3.120071441380934,3.127060222885267,3.120071431380934,3.1166942811023954,3.1318114846746186,3.140146204593947,3.107218179488521,3.1256827431240883,3.140146204593947,3.135627662620863,3.140146204593947,3.1401461995939473,3.140146204593947,3.140146204593947,3.140146204593947,3.140146204593947,3.1401461995939473,3.1256827431240883,Three,Medium,Rocks,Calm,Ponce,"17.964016, -66.609962",South
C3,0.6455904086281428,0.4564340715748987,0.5615637253387069,0.4693325201397931,0.4517052076278052,0.6497859158318828,0.4693325201397931,0.4517052076278052,0.4517052076278052,0.6455904086281428,2.1038541432535345,2.297632171276808,2.2783896060303905,2.839001263339584,2.2439785636896303,2.7593836975520376,2.1338297982531076,2.335443111992685,2.2760961499593035,2.0194129507585243,2.6187171541598713,2.2833087072012845,2.85253592883594,2.552114476175288,3.010778179903332,2.6427903360397877,2.718591321084076,2.414682539592196,2.6586635070553424,2.1250219034324553,2.912430716777549,2.817237795345875,2.9477790482260797,3.063819488403506,2.881089270282625,2.4905109148870004,3.060923313012015,2.936350426094153,2.8941219507286666,2.8046855431842874,3.068570777177777,3.0885123636445235,3.041689384010316,3.2038952752283523,3.2081106953298506,3.033089272257689,2.948325139241141,3.0378530856488952,3.1912124221828684,3.1951429011275825,2.902535475660082,3.2081107003298506,3.2038735411745414,3.2038952802283522,2.9567777384979483,3.0378990430360493,3.2038735234794125,2.7419116008549964,3.2081107003298506,3.2081107003298506,3.2081107003298506,3.2081107003298506,3.2081107003298506,3.2081107003298506,3.2081106953298506,3.2081107003298506,3.2081107003298506,3.2081107003298506,3.2081106953298506,3.0885341176983343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Three,Medium,Spur & Groove Reef,Strong,Isabella,"18.515768, -67.100173",North
H3,0.4517052076278052,0.4517052076278052,0.4564340715748987,0.6449414081637155,0.4564340715748987,0.4311525539843535,0.6449414081637155,0.6491421322395348,0.4735516329352998,0.6491421322395348,1.4977704810060155,1.4352248562232948,1.992291818032986,2.042552401085696,2.0452783442532407,1.6569003693898057,2.2006617421771417,2.108329646483768,1.5286837685351955,1.8677705838748544,2.068752045203942,2.174144230479954,2.1209880999984425,2.349706265238002,2.1900199909307334,2.219520814512623,2.423263174476803,2.23235689125226,2.456311357179274,2.0238440320543845,2.6160007233401354,2.5053511773884196,2.401045115591037,2.268207951740487,2.204342744551213,2.5458843633014947,2.372582094569816,2.479170207446956,2.708151069250476,2.7450775952304665,2.6554567920675876,2.7055229075244918,2.9729418474663287,2.6731598632823914,2.8593750019784037,2.9174261445988683,2.9478010007068245,2.8447034325094083,2.5228633070533792,2.822136246813854,2.951168389641023,2.984807959995778,2.8540715159491756,2.839847436069396,2.653460963111767,2.730158311797462,2.733334189694771,2.7533015871938185,3.0184067380315067,2.7061869262605636,2.8745732571338762,2.9979989899897137,3.0136465482405677,2.848890517022735,2.816834564764808,2.8542016665151717,2.8453220665446772,3.014281469955231,2.9075924050694706,2.874030499223471,2.902754015038183,2.7496938259868697,2.8787817841736127,3.0094469310416283,2.958472227770026,2.9301929225554217,3.009527143061012,3.022622158133005,3.0142745818934693,2.9260607664173843,2.9757082988208534,3.0142745818934693,3.022622158133005,3.0137425631625105,3.0184067330315068,3.0137387220448257,3.0184067380315067,3.022622158133005,3.022622158133005,3.0137425631625105,3.0184067380315067,3.022622158133005,3.022622158133005,3.022622158133005,3.0184938431126525,3.022622158133005,3.022622158133005,3.022622158133005,3.022622158133005,3.022622158133005,OnePointFive,Small,Rocks,Calm,Guanica,"17.934784, -66.957102",South
A2,0.4517052076278052,0.4392558213427291,0.39192947965926406,0.4564340715748987,0.4693325201397931,0.4517052076278052,0.4564340715748987,0.4517052076278052,0.4564340715748987,0.4517052076278052,3.3222935600342876,2.785053549081714,2.7255631734639545,3.2921854958205232,3.116091495730129,3.1444784454441006,2.9043212057405206,2.796760506774113,2.860499244151722,3.005178356481442,3.866628804944537,3.574137486110672,3.6110382201052325,3.620220799233846,3.6711043100706355,3.2759209411948413,3.719672570330318,3.7421689344331694,3.136392914268239,3.3204770050392742,3.712328339443109,3.735547760124908,3.676053040451838,3.547348150164631,3.892712498218018,3.793241162133092,3.673001246562306,3.8115055172476007,3.489473112741865,3.865700197418146,3.8587528045690775,3.8722627654443516,4.018961573375044,3.972948437102996,3.775512594398308,4.014104288137023,3.823707195377716,3.7305077943374254,4.030708211211444,3.9351958186777414,4.036314532050518,4.03673004984665,4.01404440205696,4.045131654780433,3.8072709864521133,3.983807895466882,3.749089215840559,4.027020708959625,4.035645427041914,3.9443673529537975,4.045071670965095,4.040419052710412,3.905394334701476,4.045071670965095,4.049272511799623,4.039464308426641,4.036789961926714,3.938371058756442,4.045131654780433,4.013724822440771,4.044656229904237,4.049272511799623,4.049272506799624,4.040515377885046,4.049272506799624,4.040455384069709,4.049272511799623,4.049272511799623,4.049272511799623,4.036169009928395,4.049272511799623,4.049272511799623,4.049272511799623,4.049272506799624,4.049272511799623,4.049272506799624,4.049272511799623,4.049272511799623,4.049272511799623,4.049272511799623,,,,,,,,,,,TwoPointFive,Medium,Rocky Reef,Medium,Rincon,"18.343114, -67.260138",West
F1,0.47978959190526815,0.4564340715748987,0.4564340715748987,0.435376907919923,0.41429966163701293,0.4693325201397931,0.5532966894097626,0.5532290154193782,0.5532290154193782,0.4564340715748987,2.283000512959957,2.4386938580216095,3.021103210450936,2.347197069047957,2.0760941133926165,2.3047416248366983,2.235950871571878,2.6008834706825255,2.20628659488487,1.4880109679092501,2.8481908770457487,2.9341769009368055,3.044539107720188,2.53623625687375,2.837527309614901,2.4283770783370326,2.6027795967711205,2.8999824400879173,2.982168502221399,3.1504022285474735,2.8115903300657124,3.194996545801691,3.1666071508316223,2.6606151866209,2.8908720754906265,2.7853125567087464,3.030642277707048,2.82369510182231,2.985476979421543,3.1986870395838944,3.187538319512091,2.9302888785376875,3.063077265886021,2.914904695126709,3.083325923077312,2.9191049748628215,3.046196682058908,3.0131920508928327,3.1987735167090765,3.0415814408629016,3.2034383565189555,3.203848967794539,3.2038914779146186,2.9987169343631783,3.0915800179356947,3.111009120941372,3.2034383565189555,3.203388767905083,3.208053597714962,2.9987169343631783,3.184009253513278,3.208053597714962,3.208053597714962,3.2034383565189555,3.208053592714962,3.208053597714962,3.208053597714962,3.208053592714962,3.208053597714962,3.208053597714962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TwoPointFive,Medium,Rocks,Calm,Guayama,"17.929801, -66.158912",South
G8,0.41429966163701293,0.2061414084105837,0.4735516329352998,0.380765143537352,0.4517052076278052,0.4311525539843535,0.4268278669274497,0.4564340715748987,0.4564340715748987,0.4517052076278052,1.9856603229135175,2.135397266246653,2.0995628423705597,2.218543608674756,2.4388699178357762,2.209970185451247,2.121518141240156,2.076274198161838,1.973044071195925,2.258619684154984,2.4574483629843966,2.2918248353226485,2.7648079833720964,2.3712624459170857,2.8469361626535012,2.488119955580174,2.5142359284036067,2.6293410042423146,2.9296488068302993,2.332577058214789,2.943793126641773,2.7190102750484444,2.7683689895878802,2.5461430197864976,3.056140975919671,2.718788615496799,2.711295384883732,2.9995527948697185,2.9099816971346466,2.948688618976352,2.839955995218016,2.7358412881008944,2.773133447218114,2.995575865967047,2.7774597124011207,2.793794352331978,2.871649379612726,2.7890229012095795,2.8388118301436815,2.636832282771475,3.060356420800056,3.0463074566714976,2.949109959873608,3.003782915996896,3.0649716669960627,2.9882597273717044,3.0081091861799023,2.993860371623815,2.985808899373443,3.0023778846067666,3.0032269097548827,2.9196707199886105,3.0649716569960628,3.0518137410841546,3.0607709381413564,2.8514264866045425,3.038019168334949,2.9859183629836212,2.8382685606926343,3.0607709281413564,3.0649716769960627,3.052364306271703,3.030219147881578,3.0607709331413564,3.0607709431413563,3.0602203700610016,2.8472111017710278,3.0470569880946288,3.0649716719960627,3.0607709331413564,3.060756297162548,3.0607709331413564,3.0607709381413564,3.0505082205262037,3.0607709381413564,3.0649716819960626,3.030219142881578,3.011635880130279,3.056565055126409,3.0649716769960627,3.0649716819960626,3.0649716819960626,3.0649716819960626,3.0649716769960627,3.0649716819960626,3.0649716819960626,3.0649716819960626,3.0649716819960626,3.0649716819960626,3.0649716819960626,TwoPointFive,Medium,Patch Reef,Medium,Ceiba,"18.218831, -65.604282",North
A5,0.6497859158318828,0.4517052076278052,0.6455904086281428,0.6455904086281428,0.6497859158318828,0.6455904086281428,0.6497859158318828,0.4564340715748987,0.6455904086281428,0.4517052076278052,1.6345103216818146,1.664873095589575,1.887208464748233,1.9745247842856126,1.6386852299849624,1.8912170062198288,1.7313979782916133,1.6400896129903537,1.9251731636754696,1.5987283078144627,1.806004353670136,2.010170690120862,1.6510445781861214,2.0818166089423578,1.6930231236730484,2.0841639233979348,2.0614353036442807,2.061286536382244,1.9783887868286603,1.664058090425642,2.120873007084365,2.045884243671786,1.7312492467163505,2.090073153644773,2.0701888950824943,1.764325767871267,2.0379974839795247,1.8107556477123907,2.1022506730227546,2.059355327608457,2.1333667147896542,2.1332349995782973,2.1284837377889456,2.1251101750872388,2.1333667097896543,2.137472162581171,2.125110170087239,2.1332349945782973,2.078680290246115,2.1333667097896543,2.1128009454979004,2.137472162581171,1.8231176552063229,2.1292156278787555,2.137472162581171,2.1291295417867806,2.1332349995782973,2.137472167581171,2.137472167581171,2.124978459875882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Three,Medium,Rocky Reef,Medium,Rincon,"18.343114, -67.260138",West
G1,0.38551645649584865,0.4735516329352998,0.435376907919923,0.591492096648941,0.4564340715748987,0.4311525539843535,0.3871782387023961,0.4517052076278052,0.4564340715748987,0.4564340715748987,2.711653779056621,2.560629184672887,2.213414697924785,2.8372591133398632,2.7640032501769034,2.604192293465297,2.8329959836666254,2.286670509880084,2.891807852046778,2.661983313796236,2.5423566071308508,3.309609344504022,3.019086028953625,3.093410447370715,3.524993209565509,3.2744566070943057,3.392348536153084,2.7088099147710816,3.325734808759798,3.202280175101825,3.2389276597161865,3.522539275408784,3.292865439524363,2.8933043765046857,3.657608898974864,3.169793195664253,3.257187146144259,3.225734431747378,3.4655500967895243,3.341100830104233,3.5075763463054974,3.5058007835422833,3.6665417220455785,3.3805921267579566,3.4071850006959794,3.2229601992681456,3.6183145822969456,3.3326530081654107,3.083979869712175,3.6577642261297294,3.4497904094296867,3.316649055559219,3.5933149039409145,3.605751567016234,3.542403066393679,3.486304521178976,3.524245356759206,3.6665417320455784,3.272162464089062,3.6580456589709396,3.666519951105687,3.594896472432949,3.662282813126249,3.6354929253179855,3.6622828308213777,3.661455329759074,3.6622828141798456,3.6229687559675225,3.662001413079006,3.649302776100802,3.658045645123375,3.6707571369025285,3.666519951105687,3.662001418079006,3.666519984976687,3.666519989976687,3.666519968899655,3.6622828047443456,3.5572208466660507,3.6665199600520904,3.666519968899655,3.5569394865434045,3.6272059328179607,3.666519994976687,3.665973876732158,3.6707571369025285,3.6665199550520904,3.666519994976687,3.6665199600520904,3.611816490198242,3.6707571369025285,3.6665199600520904,3.6707571369025285,3.6707571369025285,3.6707571369025285,3.6707571369025285,3.6707571369025285,3.6707571369025285,3.6707571369025285,3.6707571369025285,TwoPointFive,Medium,Patch Reef,Medium,Ceiba,"18.218831, -65.604282",North
A1,0.4517052076278052,0.6455904086281428,0.4564340715748987,0.6497859158318828,0.4693325201397931,0.4735516329352998,0.6408304563780569,0.6497859158318828,0.4693325201397931,0.6450312972125851,1.748881658976515,1.4431239088308474,1.6425656410816618,1.4658228282419357,1.711030108016804,1.7402199428536744,1.5730041743160412,1.7340460923508556,1.6212923903213916,1.4869263463021918,1.3988109649354694,1.7838437576552075,1.8281548908685488,1.8380373608969052,1.7543365005120535,1.734963354405175,1.8300852429478414,1.8441070222595437,1.7753972315294737,1.772216895246919,1.7960943436023933,1.7501915477572925,1.8561960894736784,1.8326661174250836,1.7269073046809131,1.8687065214041012,1.808023282152726,1.8514319662418455,1.7950973715115577,1.8441905101826483,1.8445494241843408,1.8519807196401636,1.7907487419904702,1.8688025263260442,1.8085883032304388,1.8733617905009776,1.7839353347262437,1.8033680030558497,1.852043403138532,1.864565377170735,1.8337988659570401,1.8686936871910875,1.8683156101503902,1.8729308463463967,1.8164698082784598,1.877586120443273,1.7991308439005405,1.8734578104229205,1.8775861154432731,1.8122160063887423,1.8688025263260442,1.8729708892472665,1.877586130443273,1.877586120443273,1.8734578104229205,1.8174589821608298,1.877586125443273,1.868842569226914,1.8729308513463967,1.8734578104229205,1.877586125443273,1.8734578154229204,1.877586125443273,1.877586130443273,1.877586125443273,1.877586130443273,1.877586125443273,1.8603560102003103,1.877586130443273,1.877586125443273,1.877586130443273,1.877586130443273,1.877586125443273,1.877586130443273,1.8729308563463967,1.877586125443273,1.868802541326044,1.877586130443273,1.877586130443273,1.877586130443273,,,,,,,,,,,Three,Medium,Rocky Reef,Medium,Rincon,"18.343114, -67.260138",West
D4,0.4564340715748987,0.6455904086281428,0.6455904086281428,0.4693325201397931,0.435376907919923,0.4517052076278052,0.39192947965926406,0.4564340715748987,0.4735516329352998,0.6497859158318828,2.3221977093332464,2.150133338728537,2.1946097525297277,1.8389683243025874,1.9041329028686103,2.168655756633343,2.077831332863434,1.927228572902517,2.371610586647219,2.199532781332467,2.393684298602597,2.2323056793180753,2.4346440982413937,2.3825291534586253,2.46207044447673,2.494011361267692,2.43172732122402,2.6773270034977186,2.4156149837237395,2.2334163140695136,2.536925302543918,2.6719000755322253,2.5789695105621457,2.6494252299356056,2.4755963846798683,2.4021442221000826,2.638845461856425,2.655364363469573,2.465476651004516,2.5892879556491635,2.6337751958625257,2.504253673824719,2.6380763682002915,2.69287495773054,2.5862119708768687,2.770916369293275,2.608944450595772,2.6083826410164415,2.4382189193076202,2.758279283591543,2.7668553027008578,2.7711930038383064,2.658580008862625,2.6462129918147252,2.578214800153016,2.5440649657860805,2.851020243277076,2.5755192188417744,2.837300303536403,2.844135468961634,2.911931643299603,2.682910456878489,2.8091322328636594,2.749768856293336,2.640586210260913,2.731290765495517,2.7614828221428667,2.9029133846422965,2.6949789634298535,2.745432407441363,2.6554033008671114,2.7538262316641315,2.791068819495785,2.776157807870582,2.780097620041042,2.9244170915472036,2.816633343366869,2.6634652891999315,2.8530819784289534,2.8222960145885296,2.924386392384612,2.8873775617938966,2.8320664689081436,2.7917023520657964,2.8691463553191894,2.7586734474960717,2.8264966203327853,2.8092390949230643,2.855837523661097,2.7118306264849923,2.8699061662386733,2.769732374132005,2.8044878008808096,2.8133712560611017,2.826447240266492,2.941273125955798,2.830552559290945,2.879985657587851,2.8347954136060722,2.7513248152772136,TwoPointFive,Medium,Seagrass,Strong,Luquillo,"18.387573, -65.719616",North
D2,0.4564340715748987,0.4735516329352998,0.435376907919923,0.4517052076278052,0.4564340715748987,0.41429966163701293,0.4517052076278052,0.4564340715748987,0.4735516329352998,0.4564340715748987,2.6270093015168947,2.5747452402948015,2.6776785984814744,2.882138632338589,2.4653680634807187,2.76831362707219,2.9744223492446307,2.697295055604245,2.5945282918871873,3.0650381375819546,3.1075470833052865,3.117812342002294,3.0618920855095815,3.1885974549024114,3.05994976797535,3.1295769680745935,3.0003303224909748,2.8006659243174408,2.8703964078104023,2.963798689480299,3.1769070977903566,3.1979790921543167,3.2857909246162462,3.183936549372636,3.2718334939608047,3.0274784632059832,2.9420895416848025,3.266583186199313,3.1898908059067956,3.392606447839656,3.3236495093662666,3.3591455161312767,3.3373923757494683,3.2686262181644246,3.150220223503394,3.168529208305888,3.073390349690735,3.397607986813855,3.2455734703374013,3.2357072778661653,3.176503559886292,3.3944020740616594,3.2836705867233773,3.431130900114978,3.4395410355213185,3.3826357483022256,3.4400551473463126,3.372196292571927,3.4354606275432524,3.4180402815723117,3.4400769144386394,3.4065382435263762,3.4442923295401378,3.440076312338595,3.4358882182950325,3.415526699739021,3.295363104381531,3.4316722060934897,3.4311308941836556,3.439676053644751,3.4400769094386394,3.396311275483702,3.4442923295401378,3.4442923295401378,3.440076312338595,3.4442923295401378,3.4442923295401378,3.4395410505213184,3.4442923295401378,3.4442923295401378,,,,,,,,,,,,,,,,,,,,,Three,Medium,Seagrass,Strong,Luquillo,"18.387573, -65.719616",North
C5,0.4693325201397931,0.4735516329352998,0.4735516329352998,0.4564340715748987,0.4517052076278052,0.4311525539843535,0.4268278669274497,0.4564340715748987,0.39192947965926406,0.3871782387023961,1.8841767934581028,1.5950342480918631,1.7764379070861875,1.8286588589742374,1.962325954163366,1.7911213398862191,1.5232573845458437,1.8068421097262441,1.820869083466171,1.649148828514266,2.017066133302525,1.8939347287939592,1.7052433079933986,2.04119412772199,2.216084850625562,1.945024906500314,1.9996132112106175,2.0558550344335864,2.06673080098777,1.9296357208418677,2.057758496580263,2.2120253971541506,2.108694545552954,2.25103081102673,2.1027772159219906,2.184775016188659,2.109654732462415,1.992458141357103,2.1614195170341604,2.0478581680294736,2.1895263132761555,2.078850944719284,2.1829838101978365,2.2504049309115723,2.2105087783949857,1.9774656894973464,2.189194967109446,2.1983404422696546,2.2606055026460306,2.2551719931076604,2.1608914301025632,2.2588271071965282,2.2743992032418063,2.2305615948156574,2.2551738322938744,2.2635106893539634,2.273872240317718,2.205866347335252,2.2587593843117086,2.259396308049956,2.267747857356837,2.278623529359973,2.274273448494927,2.286866209684333,2.286975052666854,2.2099946573556046,2.282696765817553,2.2106176523775067,2.2593412354871836,2.259411005296748,2.2114432264881616,2.246279556984475,2.267747862356837,2.286975072666854,2.2785146803774516,2.2629965633145823,2.286866214684333,2.28273789966398,2.2911033926872064,2.2786235393599727,2.286975072666854,2.259396329049956,2.2827518593803253,2.2785146813774517,2.2911033926872064,2.286879072744911,2.267747862356837,2.2868662246843328,2.2785146913774517,2.2911033926872064,2.2868662246843328,2.2911033926872064,2.2911033926872064,2.2911033926872064,2.2911033926872064,2.2911033926872064,2.2911033926872064,2.2911033926872064,2.2911033926872064,2.2911033926872064,Three,Medium,Spur & Groove Reef,Strong,Isabella,"18.515768, -67.100173",North
A7,0.4564340715748987,0.4564340715748987,0.4517052076278052,0.4564340715748987,0.4564340715748987,0.4517052076278052,0.4564340715748987,0.4517052076278052,0.4564340715748987,0.4517052076278052,2.0258313909077272,2.1389755002917927,2.5166132091713767,2.3337024767204544,2.4670019045979634,2.2444827860229464,2.1156910142021728,2.212658982176371,1.8082811788710886,2.235080274083418,2.4008140183280173,2.160319720602781,2.13757193432938,2.6145618173275484,2.4757198658405044,2.401985508451933,2.4903400849532678,2.349529825457677,2.4406970204710117,2.490106662233005,2.625201937117919,2.77253613450832,2.5120747021381153,2.4161690563876523,2.7043363914421574,2.625343685909598,2.656828382801417,2.6162171321319927,2.714263602443192,2.4360059430513026,2.458040857848593,2.4306639097029854,2.6481111214243556,2.6481111064243557,2.764747300590812,2.6336476599544967,2.6838477680264043,2.670987091310475,2.624687845979699,2.4981402447834444,2.4434106536596847,2.691289300725677,2.7772874314433813,2.748486197004366,2.6505174606842923,2.4396081277499486,2.7772874314433813,2.7456580687118697,2.7772874314433813,2.712121340240352,2.7689558426305485,2.7772874314433813,2.6838477580264044,2.7456580687118697,2.7772874314433813,2.7772874314433813,2.7730789094036448,2.6838477680264043,2.7772874364433813,2.7772874314433813,2.7772874364433813,2.7772874364433813,2.7772874364433813,2.7772874364433813,2.7689558426305485,2.7772874364433813,2.7772874364433813,2.7772874364433813,2.7689558426305485,2.7772874364433813,,,,,,,,,,,,,,,,,,,,,Three,Medium,Rocky Reef,Medium,Rincon,"18.343114, -67.260138",West
E4,0.4517052076278052,0.4735516329352998,0.4517052076278052,0.6455904086281428,0.6455904086281428,0.4564340715748987,0.4517052076278052,0.6497859158318828,0.6497859158318828,0.6455904086281428,1.6222775772804972,1.8214607604834372,2.07046818283817,1.8983489128129287,1.852860252490308,1.3630495197559522,1.753102586333413,1.8254652121289787,1.8002730578088388,1.7196155792579124,1.934446951444928,1.985741086909043,2.2002175942654367,2.1306842159357635,2.1502059395828574,2.151240762073706,2.0772453858920663,1.8112208498057014,2.193194782204066,2.021219874405729,2.3800544784282116,1.9510496646174045,2.3573765138973264,2.116566847438809,2.2616196517070453,2.030033988482986,2.0931017391147297,2.386112922697213,2.0561675603030793,2.1351383747467807,2.2214532770442728,2.4013225265307896,2.2709752898598126,2.2830639990272883,2.386111916922429,2.3135972335172514,2.1539677415503733,2.255761182982749,2.3384316035367076,2.268473763256879,2.189760134671158,2.2832576876035504,2.281160539475273,2.0541331730031054,2.0227616267505053,2.4123869716416064,2.252317017090209,2.30017083311613,2.367352599516125,2.1529748151013663,2.3336116656304458,2.447979053720446,2.297360090776892,2.2764349347903683,2.312470924789479,2.567495633352399,2.3068502545291594,2.4909277609484306,2.1855983144886997,2.5305856938757207,2.3703035582780196,2.35834259723112,2.4671443560792508,2.521927880116742,2.5387566784388675,2.252286221482134,2.526029625411928,2.5684188015110996,2.30564690309616,2.581058194732026,2.4991036598562553,2.5893769779582967,2.551542010495172,2.4989366737186267,2.572474598266696,2.3967814330003514,2.4380220884506203,2.420700903951973,2.2009957302062215,2.219129870860299,2.5185371450780334,2.5438111815302076,2.4255284018223633,2.576253285479312,2.563486164283519,2.535018034127121,2.588937711062963,2.5305639820513774,2.52625844519264,2.5516754262781145,Three,Medium,Reef Rubble,Medium,Culebra,"18.302451, -65.309386",East
C4,0.41429966163701293,0.4693325201397931,0.3871782387023961,0.4311525539843535,0.4517052076278052,0.4564340715748987,0.4564340715748987,0.4564340715748987,0.47978959190526815,0.4517052076278052,2.794129171234681,2.498419214385267,2.7869400846197254,2.569416376077157,2.7500645045557923,2.40038407025472,2.683202298138809,2.4809945201914996,2.406640109607926,2.7669796019914883,2.894165139005645,2.746017468331236,2.6471274006198855,2.4532249333412404,2.9027387501502817,2.6157456796447223,2.821506905882203,2.9073550260456686,2.7457143364596504,2.838387131860334,2.9073550360456686,2.9073550360456686,2.9031178591952305,2.8302625970105963,2.8212639267387276,2.8302626070105963,2.9073550310456686,2.9025717758752982,2.9073550360456686,2.8302626070105963,2.9073550360456686,2.8302626120105963,2.9073550360456686,2.9073550360456686,2.9073550360456686,2.84079365750706,2.9073550360456686,2.9073550360456686,2.9073550360456686,2.9073550360456686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FourPointFive,Large,Spur & Groove Reef,Strong,Isabella,"18.515768, -67.100173",North
